,folder,file_path,extension,width,height,num_channels,label,ratio
203,cane,data\raw-img\cane\OIP-1sZ8l7JY81pPmZZZa3r09AHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
204,cane,data\raw-img\cane\OIP-1TAVqN6lx6ytUZozD40uZAHaHa.jpeg,.jpeg,300,300,3,dog,1.0
205,cane,data\raw-img\cane\OIP-1tFQwT_jwgIcss3DZbEy_QHaFb.jpeg,.jpeg,300,220,3,dog,1.364
206,cane,data\raw-img\cane\OIP-1TxttjI9ayJZevR899z7zQHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
207,cane,data\raw-img\cane\OIP-1T_EqqCz-3k9C4ReghtmJwHaFv.jpeg,.jpeg,300,233,3,dog,1.288
208,cane,data\raw-img\cane\OIP-1Ud0agik0z-Tc99An5YHxgAAAA.jpeg,.jpeg,300,174,3,dog,1.724
209,cane,data\raw-img\cane\OIP-1uFKDNprKv32Js9JO2KMCwHaFi.jpeg,.jpeg,300,225,3,dog,1.333
210,cane,data\raw-img\cane\OIP-1UiwAQdMbUHb6BflmmWKFAHaEK.jpeg,.jpeg,300,169,3,dog,1.775
211,cane,data\raw-img\cane\OIP-1vVAcCfWzLBv3tYauU-ATAHaLh.jpeg,.jpeg,193,300,3,dog,0.643
212,cane,data\raw-img\cane\OIP-1w42QLuCwgQftnco1Qzb4gHaFu.jpeg,.jpeg,300,232,3,dog,1.293
213,cane,data\raw-img\cane\OIP-1wq9vP9_aPSM7THOwyo2NwHaHq.jpeg,.jpeg,291,300,3,dog,0.97
214,cane,data\raw-img\cane\OIP-1xEPMi6CCw-cA0loI_sPQQHaEK.jpeg,.jpeg,300,169,3,dog,1.775
215,cane,data\raw-img\cane\OIP-1XFM-0A5nIMIS2-3u84B3wHaJ3.jpeg,.jpeg,226,300,3,dog,0.753
216,cane,data\raw-img\cane\OIP-1XOvteollJztEFRUz-2nugHaE6.jpeg,.jpeg,300,199,3,dog,1.508
217,cane,data\raw-img\cane\OIP-20ZN0NVCG17s4Jl-znGDGAHaLH.jpeg,.jpeg,200,300,3,dog,0.667
218,cane,data\raw-img\cane\OIP-21b8qStyN5swsjUF2jHGlgHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
219,cane,data\raw-img\cane\OIP-21Ub9oFXRIzE5xff4Gku3wHaEK.jpeg,.jpeg,300,169,3,dog,1.775
220,cane,data\raw-img\cane\OIP-23BtwlKZ4n2xmqktbnwBEQHaFj.jpeg,.jpeg,300,225,3,dog,1.333
221,cane,data\raw-img\cane\OIP-24oiyOALFmdltOtqDPNo0gHaGR.jpeg,.jpeg,300,254,3,dog,1.181
222,cane,data\raw-img\cane\OIP-26-RJMmLVR9-DOAO70K1sAHaGy.jpeg,.jpeg,300,275,3,dog,1.091
223,cane,data\raw-img\cane\OIP-265EXG9A-Rpx7XFiccujkgHaG2.jpeg,.jpeg,300,278,3,dog,1.079
224,cane,data\raw-img\cane\OIP-28PFSwLTy6uy0DNGhAYkUgHaFQ.jpeg,.jpeg,300,213,3,dog,1.408
225,cane,data\raw-img\cane\OIP-2ahKaKuJKNGTDLFGiMh9WgHaK6.jpeg,.jpeg,204,300,3,dog,0.68
226,cane,data\raw-img\cane\OIP-2bDKeTK23GxSGuxrnBzm8QHaE7.jpeg,.jpeg,300,200,3,dog,1.5
227,cane,data\raw-img\cane\OIP-2blBR9VXGyR_GNy3yzR1TAHaEK.jpeg,.jpeg,300,169,3,dog,1.775
228,cane,data\raw-img\cane\OIP-2cGz2FBezWurglSP69SNRgHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
229,cane,data\raw-img\cane\OIP-2CPiKK78v_sI2ZeZFamCGgHaEK.jpeg,.jpeg,300,169,3,dog,1.775
230,cane,data\raw-img\cane\OIP-2cPNfKeXJlNGrx5DJprzEwHaJ7.jpeg,.jpeg,224,300,3,dog,0.747
231,cane,data\raw-img\cane\OIP-2cpY38EdkNC-t5stYHXxngHaHa.jpeg,.jpeg,300,300,3,dog,1.0
232,cane,data\raw-img\cane\OIP-2DmloarkBrL5O8GncBRb8QHaFj.jpeg,.jpeg,300,225,3,dog,1.333
233,cane,data\raw-img\cane\OIP-2dnsLaaLAtgn0_xNOfWTEAHaE7.jpeg,.jpeg,300,200,3,dog,1.5
234,cane,data\raw-img\cane\OIP-2DXm3H_0HI0v_ZhQ_aeIJAHaHb.jpeg,.jpeg,300,300,3,dog,1.0
235,cane,data\raw-img\cane\OIP-2EvaXk6PG-nKvAfygNts0gHaFK.jpeg,.jpeg,300,209,3,dog,1.435
236,cane,data\raw-img\cane\OIP-2F6xTTkDAB32x0WLySE2JQHaEt.jpeg,.jpeg,300,191,3,dog,1.571
237,cane,data\raw-img\cane\OIP-2Fjy2FHyCwrAs46mSDZrZgHaEm.jpeg,.jpeg,300,187,3,dog,1.604
238,cane,data\raw-img\cane\OIP-2F_nq8Y33HI7wNayJckv5gHaFj.jpeg,.jpeg,300,225,3,dog,1.333
239,cane,data\raw-img\cane\OIP-2geIdrgZ-J42JJ7LikApVQHaEo.jpeg,.jpeg,300,188,3,dog,1.596
240,cane,data\raw-img\cane\OIP-2GxP1nlILPlvoEy3S-HTqQHaIi.jpeg,.jpeg,261,300,3,dog,0.87
241,cane,data\raw-img\cane\OIP-2hvLnuUg20KCF-IaaXXXfwHaF6.jpeg,.jpeg,300,240,3,dog,1.25
242,cane,data\raw-img\cane\OIP-2JCHRqKve3bRpIHN33ySPwAAAA.jpeg,.jpeg,225,300,3,dog,0.75
243,cane,data\raw-img\cane\OIP-2jCuAgFf94eL_T2nHITUHwHaGp.jpeg,.jpeg,300,269,3,dog,1.115
244,cane,data\raw-img\cane\OIP-2jI6ZD5isnTyKelZECdNWAHaE8.jpeg,.jpeg,300,200,3,dog,1.5
245,cane,data\raw-img\cane\OIP-2jq8GZqv9tScQ1UT8u0rcwHaFj.jpeg,.jpeg,300,225,3,dog,1.333
246,cane,data\raw-img\cane\OIP-2JqPhnRaNplbNU-a-CgvgQHaGQ.jpeg,.jpeg,300,254,3,dog,1.181
247,cane,data\raw-img\cane\OIP-2KOy2hmC0cAe1-Ubcr2pfwHaHa.jpeg,.jpeg,300,300,3,dog,1.0
248,cane,data\raw-img\cane\OIP-2lutMf73w0MUzUepAk9JcgHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
249,cane,data\raw-img\cane\OIP-2lZ0XcVxVewKz5hHRBbM0gHaID.jpeg,.jpeg,277,300,3,dog,0.923
250,cane,data\raw-img\cane\OIP-2mo0pbriM0scgiEx6PJobgHaJn.jpeg,.jpeg,232,300,3,dog,0.773
251,cane,data\raw-img\cane\OIP-2n1-BxeFnu0JulW36p8yeAHaHn.jpeg,.jpeg,292,300,3,dog,0.973
252,cane,data\raw-img\cane\OIP-2nulMG_RHm7zcDpNrtplXAAAAA.jpeg,.jpeg,169,300,3,dog,0.563
253,cane,data\raw-img\cane\OIP-2NZHqlDoyEwzU0XAcZfIGwHaFi.jpeg,.jpeg,300,225,3,dog,1.333
254,cane,data\raw-img\cane\OIP-2om11-lJ_b9KzK03gf02TQHaGR.jpeg,.jpeg,300,254,3,dog,1.181
255,cane,data\raw-img\cane\OIP-2OxWoqi3TX6T4Zw5HZX52wHaHa.jpeg,.jpeg,300,300,3,dog,1.0
256,cane,data\raw-img\cane\OIP-2puUD5KZG8nLWe0WO0FoKAHaGm.jpeg,.jpeg,300,268,3,dog,1.119
257,cane,data\raw-img\cane\OIP-2QAGMYALe2GFNBYLVjvpyAHaHF.jpeg,.jpeg,300,287,3,dog,1.045
258,cane,data\raw-img\cane\OIP-2QtmFziw5MdNCaKVIJ7krAHaHa.jpeg,.jpeg,300,300,3,dog,1.0
259,cane,data\raw-img\cane\OIP-2rgJ1I0fK24EGc6R31cSeAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
260,cane,data\raw-img\cane\OIP-2s9O1HvSKaKDwyOKJ_-M6gHaED.jpeg,.jpeg,300,164,3,dog,1.829
261,cane,data\raw-img\cane\OIP-2SIN_i9385pLtCrq9aPqmgHaFc.jpeg,.jpeg,300,221,3,dog,1.357
262,cane,data\raw-img\cane\OIP-2sIPje3EMq9bP0vV2OGfmwHaEG.jpeg,.jpeg,300,166,3,dog,1.807
263,cane,data\raw-img\cane\OIP-2sKsdEI6aaXSSWHJS-QxIAHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
264,cane,data\raw-img\cane\OIP-2smyibkdK9MB1QdTtf29DAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
265,cane,data\raw-img\cane\OIP-2SUSRcTE5Dn1v63ZKRBh2gAAAA.jpeg,.jpeg,241,160,3,dog,1.506
266,cane,data\raw-img\cane\OIP-2syWI6pThA7bos1T-TeoPgHaEc.jpeg,.jpeg,300,180,3,dog,1.667
267,cane,data\raw-img\cane\OIP-2T1ZpLv6pgpOWmQTSuiX8gHaJ3.jpeg,.jpeg,226,300,3,dog,0.753
268,cane,data\raw-img\cane\OIP-2T6E46WqvhgVRztKt4iMAAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
269,cane,data\raw-img\cane\OIP-2TqvvojsLgxQC06Tla2saAHaEo.jpeg,.jpeg,300,188,3,dog,1.596
270,cane,data\raw-img\cane\OIP-2ugIHMBntdt4JK5aolcoXAHaEa.jpeg,.jpeg,300,179,3,dog,1.676
271,cane,data\raw-img\cane\OIP-2upQmcDX0yw7aXWYW9LTtQHaEK.jpeg,.jpeg,300,169,3,dog,1.775
272,cane,data\raw-img\cane\OIP-2V2fQSCym4fLxYDB1ujafgHaFn.jpeg,.jpeg,300,228,3,dog,1.316
273,cane,data\raw-img\cane\OIP-2vG1dZVAHERwB3fkmR1rmwHaID.jpeg,.jpeg,277,300,3,dog,0.923
274,cane,data\raw-img\cane\OIP-2VkqmwNEtaTx53pgls4ybgHaFi.jpeg,.jpeg,300,225,3,dog,1.333
275,cane,data\raw-img\cane\OIP-2w1ei-esQC1u9NZsodK7QAHaEX.jpeg,.jpeg,300,177,3,dog,1.695
276,cane,data\raw-img\cane\OIP-2XNroN5ICCA_nWg9x-ye6QHaIg.jpeg,.jpeg,262,300,3,dog,0.873
277,cane,data\raw-img\cane\OIP-2XrAVXGsrgEe0r_qLn8efwHaE7.jpeg,.jpeg,300,200,3,dog,1.5
278,cane,data\raw-img\cane\OIP-2YOYZSQ0zVI18aGIjRVWBgHaE8.jpeg,.jpeg,300,200,3,dog,1.5
279,cane,data\raw-img\cane\OIP-2ywtqUgg6TupT6tMloT3bAHaLH.jpeg,.jpeg,200,300,3,dog,0.667
280,cane,data\raw-img\cane\OIP-2Z4w-BNdFx-jRu-PFxFelAHaF7.jpeg,.jpeg,300,240,3,dog,1.25
281,cane,data\raw-img\cane\OIP-2ZBJvhSsZ3pVIk2UNV7vsgHaHN.jpeg,.jpeg,300,292,3,dog,1.027
282,cane,data\raw-img\cane\OIP-2Zse0YRuL_026JqSu-GS1gHaFj.jpeg,.jpeg,300,225,3,dog,1.333
283,cane,data\raw-img\cane\OIP-2_hRDtm9PMXxXkN4qc6slQHaGz.jpeg,.jpeg,300,276,3,dog,1.087
284,cane,data\raw-img\cane\OIP-2_NkdCGc7_nSTleKHscvkwHaE8.jpeg,.jpeg,300,200,3,dog,1.5
285,cane,data\raw-img\cane\OIP-3-bsJNPnXLIuhfjAgFQHoAHaGi.jpeg,.jpeg,300,265,3,dog,1.132
286,cane,data\raw-img\cane\OIP-30zAtSSkkRxI8HDZTqqHsgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
287,cane,data\raw-img\cane\OIP-318QAi_LJaKabm0_RoGL9gAAAA.jpeg,.jpeg,300,213,3,dog,1.408
288,cane,data\raw-img\cane\OIP-31caek2EvC1nMLgBDu0uOwHaE0.jpeg,.jpeg,300,195,3,dog,1.538
289,cane,data\raw-img\cane\OIP-321Yr6K1-WHAy9YKK3oPkgHaHa.jpeg,.jpeg,300,300,3,dog,1.0
290,cane,data\raw-img\cane\OIP-32pBrfurXN1UovbhqFmRIQHaE7.jpeg,.jpeg,300,200,3,dog,1.5
291,cane,data\raw-img\cane\OIP-32zTMGAYmzAsM8Vn5RdP4wHaFj.jpeg,.jpeg,300,225,3,dog,1.333
292,cane,data\raw-img\cane\OIP-33tm4LyWi7J0bGgVBzrjUwHaFj.jpeg,.jpeg,300,225,3,dog,1.333
293,cane,data\raw-img\cane\OIP-33wgpGKyLDugtOhyWowfIgHaE6.jpeg,.jpeg,300,199,3,dog,1.508
294,cane,data\raw-img\cane\OIP-346p9Ey0LpCyU7htLu4CdAHaE7.jpeg,.jpeg,300,200,3,dog,1.5
295,cane,data\raw-img\cane\OIP-34VpwLVDhBImKaqskp2GpQHaIq.jpeg,.jpeg,257,300,3,dog,0.857
296,cane,data\raw-img\cane\OIP-35ucx4XQ1xh6o72axi4zXQHaF7.jpeg,.jpeg,300,240,3,dog,1.25
297,cane,data\raw-img\cane\OIP-36dvFVWrE_vhH3RPTjeO-gHaFj.jpeg,.jpeg,300,225,3,dog,1.333
298,cane,data\raw-img\cane\OIP-36EBSW97ALpR-LUjIy9vKwHaE8.jpeg,.jpeg,300,200,3,dog,1.5
299,cane,data\raw-img\cane\OIP-36V06uHxmF36SrByih8a1QHaE9.jpeg,.jpeg,300,201,3,dog,1.493
300,cane,data\raw-img\cane\OIP-37BmaMmElztxHt_9eNrLZgHaFk.jpeg,.jpeg,300,226,3,dog,1.327
301,cane,data\raw-img\cane\OIP-38JVneE5jqPY7N2t-BllGgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
302,cane,data\raw-img\cane\OIP-38XnIrqYcFxWjwra3b1a2wHaJ3.jpeg,.jpeg,226,300,3,dog,0.753
303,cane,data\raw-img\cane\OIP-3ABhJLa0uwbEwBlvAf0rdwHaFj.jpeg,.jpeg,300,225,3,dog,1.333
304,cane,data\raw-img\cane\OIP-3AS8_VYncvotItEQ9KXS3QHaFj.jpeg,.jpeg,300,225,3,dog,1.333
305,cane,data\raw-img\cane\OIP-3BjA_AMFPZT4kny6Ro6HVgAAAA.jpeg,.jpeg,300,265,3,dog,1.132
306,cane,data\raw-img\cane\OIP-3Bnkxem8muADylMAeBA8PwHaJ0.jpeg,.jpeg,227,300,3,dog,0.757
307,cane,data\raw-img\cane\OIP-3bsTZrt4qnNK8h5mzTudcwHaE8.jpeg,.jpeg,300,200,3,dog,1.5
308,cane,data\raw-img\cane\OIP-3BXwOuzlBQjN_zZ_zfQ1kgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
309,cane,data\raw-img\cane\OIP-3CGiEtuRwVmB98qXRjxmywAAAA.jpeg,.jpeg,169,300,3,dog,0.563
310,cane,data\raw-img\cane\OIP-3dDSKrJy-mXAwQetL7O53wHaFq.jpeg,.jpeg,300,230,3,dog,1.304
311,cane,data\raw-img\cane\OIP-3DhxR-OB9UwDQXu3bs5p3gHaJP.jpeg,.jpeg,241,300,3,dog,0.803
312,cane,data\raw-img\cane\OIP-3dmQNvDLY_jb8A2INbXMKwHaE8.jpeg,.jpeg,300,200,3,dog,1.5
313,cane,data\raw-img\cane\OIP-3DqoSsHEJeHzqumQ99Z22wHaG-.jpeg,.jpeg,300,283,3,dog,1.06
314,cane,data\raw-img\cane\OIP-3dtfnHwaLIQ6g-a7ox93dwHaFb.jpeg,.jpeg,300,220,3,dog,1.364
315,cane,data\raw-img\cane\OIP-3dX3HormBodbvf0HshaUbwHaDt.jpeg,.jpeg,300,150,3,dog,2.0
316,cane,data\raw-img\cane\OIP-3EhumwWQKCrQZTyEXkjaPwHaHa.jpeg,.jpeg,300,300,3,dog,1.0
317,cane,data\raw-img\cane\OIP-3EORYnxslvAfWCnuF5GIbgHaGC.jpeg,.jpeg,300,245,3,dog,1.224
318,cane,data\raw-img\cane\OIP-3GsLKDWozhoeLpxFBvpMjgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
319,cane,data\raw-img\cane\OIP-3HO9fOBVhwdqhao7syrFNAHaE7.jpeg,.jpeg,300,200,3,dog,1.5
320,cane,data\raw-img\cane\OIP-3HSk3vWZ01xuSTnkprd2XwHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
321,cane,data\raw-img\cane\OIP-3hsYDXyaCTV2DLY16LNwYAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
322,cane,data\raw-img\cane\OIP-3HUgRAhJ--2kk9EJuRq05AHaFL.jpeg,.jpeg,300,210,3,dog,1.429
323,cane,data\raw-img\cane\OIP-3i-LDm_yo0nvdQigyjbNvQHaE7.jpeg,.jpeg,300,200,3,dog,1.5
324,cane,data\raw-img\cane\OIP-3IJXfpGAhUo0Z_u9oSP9qAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
325,cane,data\raw-img\cane\OIP-3iTK03UO9bdVKi6_YGBCKAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
326,cane,data\raw-img\cane\OIP-3IXqU1emuF_nmVh7JjBruwHaIp.jpeg,.jpeg,258,300,3,dog,0.86
327,cane,data\raw-img\cane\OIP-3j_bdr60isORdPVUD7khbAHaGR.jpeg,.jpeg,300,254,3,dog,1.181
328,cane,data\raw-img\cane\OIP-3K1Y070zliIWG7NWZMpwPQHaE6.jpeg,.jpeg,300,199,3,dog,1.508
329,cane,data\raw-img\cane\OIP-3ks57CnClcCg1fHulRYZwQHaE8.jpeg,.jpeg,300,200,3,dog,1.5
330,cane,data\raw-img\cane\OIP-3LFkzYXWpMbei4cXaPVAzQHaH-.jpeg,.jpeg,279,300,3,dog,0.93
331,cane,data\raw-img\cane\OIP-3LmyOGa9jiTyZGFGlISA1wHaGI.jpeg,.jpeg,300,249,3,dog,1.205
332,cane,data\raw-img\cane\OIP-3lOIb0YQ2luQhQEP42OFlQHaFj.jpeg,.jpeg,300,225,3,dog,1.333
333,cane,data\raw-img\cane\OIP-3m5LC4ldwBSF22GQicHrXgHaLH.jpeg,.jpeg,200,300,3,dog,0.667
334,cane,data\raw-img\cane\OIP-3m7fP2UskZh3ek2uMfcB2AHaHM.jpeg,.jpeg,300,292,3,dog,1.027
335,cane,data\raw-img\cane\OIP-3OvMrQUjYlvUKPbIvDeCeAHaE8.jpeg,.jpeg,300,200,3,dog,1.5
336,cane,data\raw-img\cane\OIP-3OY3w-0dUQFF42sdT0rPtgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
337,cane,data\raw-img\cane\OIP-3PHfoiCKaRqu-HYz-Ku1RwHaGS.jpeg,.jpeg,300,255,3,dog,1.176
338,cane,data\raw-img\cane\OIP-3pHT-ZJRUwgU53qdvAlfcgHaE8.jpeg,.jpeg,300,200,3,dog,1.5
339,cane,data\raw-img\cane\OIP-3PKjGDKVsHoolCDMis66KgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
340,cane,data\raw-img\cane\OIP-3pVqbgbHLZRWQqy755AO5ACoEs.jpeg,.jpeg,168,300,3,dog,0.56
341,cane,data\raw-img\cane\OIP-3Q2blzQrTFgESJBvEfQhagHaFj.jpeg,.jpeg,300,225,3,dog,1.333
342,cane,data\raw-img\cane\OIP-3q9rp0xxHTqo3ZkeKXJOlgHaLK.jpeg,.jpeg,200,300,3,dog,0.667
343,cane,data\raw-img\cane\OIP-3t9_eCd0803rLoogU0FJbQHaE6.jpeg,.jpeg,300,199,3,dog,1.508
344,cane,data\raw-img\cane\OIP-3tUzI2GIXqaO7VWcEhadWAHaGn.jpeg,.jpeg,300,268,3,dog,1.119
345,cane,data\raw-img\cane\OIP-3U9hKJktm4CP9kg1OLY5_QHaHa.jpeg,.jpeg,300,300,3,dog,1.0
346,cane,data\raw-img\cane\OIP-3UtKY1j-1CeFhcPfID0a9gHaFj.jpeg,.jpeg,300,225,3,dog,1.333
347,cane,data\raw-img\cane\OIP-3Viz--nA1-To-iRrG70i7wAAAA.jpeg,.jpeg,224,300,3,dog,0.747
348,cane,data\raw-img\cane\OIP-3w-1ClSi_ISpTxLOR5BOEwHaEq.jpeg,.jpeg,300,189,3,dog,1.587
349,cane,data\raw-img\cane\OIP-3w6ebkc__UDxNEC2kfpBhwEsDH.jpeg,.jpeg,300,200,3,dog,1.5
350,cane,data\raw-img\cane\OIP-3w9-t6WmPiBxSTo_yoEFZAHaHm.jpeg,.jpeg,293,300,3,dog,0.977
351,cane,data\raw-img\cane\OIP-3WEzyeaiFic-DU-f9CcYswHaFh.jpeg,.jpeg,300,224,3,dog,1.339
352,cane,data\raw-img\cane\OIP-3X6Gvtju0l1BlCbZyj9dMwHaHN.jpeg,.jpeg,300,292,3,dog,1.027
353,cane,data\raw-img\cane\OIP-3x7drzN-SiW1BYFHg2pElwHaIq.jpeg,.jpeg,257,300,3,dog,0.857
354,cane,data\raw-img\cane\OIP-3xcHIge8ofrzRM7RkvRCTgHaE7.jpeg,.jpeg,300,200,3,dog,1.5
355,cane,data\raw-img\cane\OIP-3xHW1bx0LZq9gxih0wCSbgAAAA.jpeg,.jpeg,233,300,3,dog,0.777
356,cane,data\raw-img\cane\OIP-3XPvODcN43x_Lo7a5X7gDwAAAA.jpeg,.jpeg,180,300,3,dog,0.6
357,cane,data\raw-img\cane\OIP-3y7vXYjrBKYTCnu346DIvgHaFj.jpeg,.jpeg,300,225,3,dog,1.333
358,cane,data\raw-img\cane\OIP-3yaYea0JTVjkvpsovPkDgAAAAA.jpeg,.jpeg,300,262,3,dog,1.145
359,cane,data\raw-img\cane\OIP-3YruSN1gdqEnvlpsPABRsQEsDI.jpeg,.jpeg,300,200,3,dog,1.5
360,cane,data\raw-img\cane\OIP-3YU4D0fNb64o-KxeLQ3QawHaHa.jpeg,.jpeg,300,300,3,dog,1.0
361,cane,data\raw-img\cane\OIP-3z0oh5LbYAfa32ooutPAJgHaE8.jpeg,.jpeg,300,200,3,dog,1.5
362,cane,data\raw-img\cane\OIP-3zVZy63RuTroc7Dn-NO30QHaFj.jpeg,.jpeg,300,225,3,dog,1.333
363,cane,data\raw-img\cane\OIP-3ZZJ9Clc2L83GPmyGf4LwAEsEs.jpeg,.jpeg,250,250,3,dog,1.0
364,cane,data\raw-img\cane\OIP-3ZzSRpl0HKcDd-k3HVbuBgHaE7.jpeg,.jpeg,300,200,3,dog,1.5
365,cane,data\raw-img\cane\OIP-3_l_T4_hU5o21odZdEHlfAHaFc.jpeg,.jpeg,300,221,3,dog,1.357
366,cane,data\raw-img\cane\OIP-3_ylQQ7Z-4oPvz26aPQ3vgHaIF.jpeg,.jpeg,276,300,3,dog,0.92
367,cane,data\raw-img\cane\OIP-4-x-LwdM6EAHUbXH1Xzl9wHaLj.jpeg,.jpeg,193,300,3,dog,0.643
368,cane,data\raw-img\cane\OIP-4-XF3bSb-k-6wZQOiby6XAHaE7.jpeg,.jpeg,300,200,3,dog,1.5
369,cane,data\raw-img\cane\OIP-40EAtoofr23XjV-AO1F53gHaFO.jpeg,.jpeg,300,212,3,dog,1.415
370,cane,data\raw-img\cane\OIP-40yKBeM10nT2J9MOZ7svDwHaJ4.jpeg,.jpeg,225,300,3,dog,0.75
371,cane,data\raw-img\cane\OIP-42pHSbu0DQZ803bCEVlPSwHaHa.jpeg,.jpeg,300,300,3,dog,1.0
372,cane,data\raw-img\cane\OIP-431TD7z_Qn0gdEnWRIpHnQHaHa.jpeg,.jpeg,300,300,3,dog,1.0
373,cane,data\raw-img\cane\OIP-434aXeDxr4sLOglauyVhbQHaJ6.jpeg,.jpeg,225,300,3,dog,0.75
374,cane,data\raw-img\cane\OIP-447x3pE0J2i3e4Se0DAhKwHaNK.jpeg,.jpeg,169,300,3,dog,0.563
375,cane,data\raw-img\cane\OIP-44sufwzGD3KTq6L0bwwMbQAAAA.jpeg,.jpeg,300,209,3,dog,1.435
376,cane,data\raw-img\cane\OIP-477FWhr8HzNRaOpbIJ10KwHaF7.jpeg,.jpeg,300,240,3,dog,1.25
377,cane,data\raw-img\cane\OIP-48ACJPgk5KMuCgjS95ImvwHaJu.jpeg,.jpeg,229,300,3,dog,0.763
378,cane,data\raw-img\cane\OIP-490k_WacK3_bFqQArMWohgHaHa.jpeg,.jpeg,300,300,3,dog,1.0
379,cane,data\raw-img\cane\OIP-49EzwfQF4PfsCfNjoR4WMAEsDZ.jpeg,.jpeg,300,217,3,dog,1.382
380,cane,data\raw-img\cane\OIP-49EzwfQF4PfsCfNjoR4WMAHaFW.jpeg,.jpeg,300,217,3,dog,1.382
381,cane,data\raw-img\cane\OIP-49Nw7mkLv1OFc1GAq0E0PgHaH8.jpeg,.jpeg,280,300,3,dog,0.933
382,cane,data\raw-img\cane\OIP-49oAJTN3O0nLWee7ODHETAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
383,cane,data\raw-img\cane\OIP-49TXkdHCI0smpsnvB2Z2rwHaGw.jpeg,.jpeg,300,274,3,dog,1.095
384,cane,data\raw-img\cane\OIP-49zDW_5CB2AHjLpNSOTR9QHaHa.jpeg,.jpeg,300,300,3,dog,1.0
385,cane,data\raw-img\cane\OIP-4afqUHyJVlQjd2nk7EYIiQHaEK.jpeg,.jpeg,300,169,3,dog,1.775
386,cane,data\raw-img\cane\OIP-4AQGJw_pRzKLWCRSd7rQAgHaGX.jpeg,.jpeg,300,258,3,dog,1.163
387,cane,data\raw-img\cane\OIP-4B-W6hiZxj4Pd55pZTpGXwHaLG.jpeg,.jpeg,201,300,3,dog,0.67
388,cane,data\raw-img\cane\OIP-4bHDx3ENWf1QTaBQj7daeQHaEj.jpeg,.jpeg,300,185,3,dog,1.622
389,cane,data\raw-img\cane\OIP-4c891gJKvrtfaiwFgswEFwHaHa.jpeg,.jpeg,300,300,3,dog,1.0
390,cane,data\raw-img\cane\OIP-4CcJd0QHqhmhh_lbXvn_VAHaE_.jpeg,.jpeg,300,202,3,dog,1.485
391,cane,data\raw-img\cane\OIP-4cM0IU0eBPk4dQ0JMKzWGgHaHa.jpeg,.jpeg,300,300,3,dog,1.0
392,cane,data\raw-img\cane\OIP-4cS56xQG-327v0ebl_tlOAHaF8.jpeg,.jpeg,300,241,3,dog,1.245
393,cane,data\raw-img\cane\OIP-4dLYEI-L1JUJqO-ssPsrEAHaFj.jpeg,.jpeg,300,225,3,dog,1.333
394,cane,data\raw-img\cane\OIP-4DOYD8RIiQZTOvDISLd7hQHaFj.jpeg,.jpeg,300,225,3,dog,1.333
395,cane,data\raw-img\cane\OIP-4DRbxSyHktw2YO6epweP6gHaGX.jpeg,.jpeg,300,258,3,dog,1.163
396,cane,data\raw-img\cane\OIP-4E0_SSqhIcJfVgESa6qHMQHaE8.jpeg,.jpeg,300,200,3,dog,1.5
397,cane,data\raw-img\cane\OIP-4fDrTHLHbnJYj-NEoO7-DgHaFb.jpeg,.jpeg,300,220,3,dog,1.364
398,cane,data\raw-img\cane\OIP-4fGNzxrgX_QW9tOGTIT9EwHaHa.jpeg,.jpeg,300,300,3,dog,1.0
399,cane,data\raw-img\cane\OIP-4Fx1vinZ7Srh0nHbrnK9FQHaH_.jpeg,.jpeg,279,300,3,dog,0.93
400,cane,data\raw-img\cane\OIP-4GpvuvTkkG3M6u-MJBsqbAHaE4.jpeg,.jpeg,300,198,3,dog,1.515
401,cane,data\raw-img\cane\OIP-4gSOrhs2dVG-oL3D9ROuYgHaE7.jpeg,.jpeg,300,200,3,dog,1.5
402,cane,data\raw-img\cane\OIP-4hL_G2d5j_oGLWJ-wxlRxAHaLJ.jpeg,.jpeg,200,300,3,dog,0.667
403,cane,data\raw-img\cane\OIP-4HpJGj1_GNa9fRfKCcWA9AHaE7.jpeg,.jpeg,300,200,3,dog,1.5
404,cane,data\raw-img\cane\OIP-4Ig3Ipxf0VY5j807xdqFJgHaE8.jpeg,.jpeg,300,200,3,dog,1.5
405,cane,data\raw-img\cane\OIP-4iQ-wix4e-Pv6La8fh8vagHaFj.jpeg,.jpeg,300,225,3,dog,1.333
